file,t_sec,P,y_Air_Conditioner,y_Blender,y_Coffee_maker,y_Compact_Fluorescent_Lamp,y_Fan,y_Fridge,y_Fridge_defroster,y_Hair_Iron,y_Incandescent_Light_Bulb,y_Iron_solder,y_Laptop,y_Vacuum,y_Water_kettle
300,3.5,0.003182167,,,,,,,,1,,,,1,
300,4.5,0.003017421,,,,,,,,1,,,,1,
300,5.5,0.020341084,,,,,,,,0,,,,1,
300,6.5,0.006787289,,,,,,,,0,,,,1,
300,7.5,0.003343903,,,,,,,,0,,,,0,
300,8.5,0.003404793,,,,,,,,0,,,,0,
300,9.5,0.003422123,,,,,,,,0,,,,0,
301,0.5,0.003527716,,,,,,,,0,,,,0,
301,1.5,-0.01562463,,,,,,,,1,,,,0,
301,2.5,0.004033606,,,,,,,,1,,,,0,
301,3.5,0.006416103,,,,,,,,1,,,,1,
301,4.5,0.003820344,,,,,,,,1,,,,1,
301,5.5,0.004119072,,,,,,,,1,,,,1,
301,6.5,-0.000367659,,,,,,,,1,,,,0,
301,7.5,0.016137446,,,,,,,,1,,,,0,
301,8.5,0.003490683,,,,,,,,0,,,,0,
301,9.5,0.003483776,,,,,,,,0,,,,0,
306,0.5,0.003488225,,,,,,,,,,,0,0,
306,1.5,0.001435855,,,,,,,,,,,1,0,
306,2.5,0.003676827,,,,,,,,,,,1,0,
306,3.5,0.010898003700666636,,,,,,,,,,,1,1,
306,4.5,0.005052588,,,,,,,,,,,1,1,
306,5.5,0.005149494,,,,,,,,,,,1,1,
306,6.5,-0.004082103,,,,,,,,,,,1,0,
306,7.5,0.003454285,,,,,,,,,,,1,0,
306,8.5,0.003500047,,,,,,,,,,,0,0,
306,9.5,0.003495344,,,,,,,,,,,0,0,
307,0.5,0.003498267,,,,,,,,,,,0,0,
307,1.5,0.002504116,,,,,,,,,,,0,0,
307,2.5,0.003700005,,,,,,,,,,,1,0,
307,3.5,-0.012354084,,,,,,,,,,,1,0,
307,4.5,0.006453476,,,,,,,,,,,1,1,
307,5.5,0.004417758,,,,,,,,,,,1,1,
307,6.5,0.004916868,,,,,,,,,,,1,1,
307,7.5,0.004563436,,,,,,,,,,,0,1,
307,8.5,0.014831938969999979,,,,,,,,,,,0,1,
307,9.5,0.00341903,,,,,,,,,,,0,0,
309,0.5,0.003512081,,,,,,,,,,0,,0,
309,1.5,-0.009953367,,,,,,,,,,0,,0,
309,2.5,0.006448476,,,,,,,,,,0,,1,
309,3.5,0.004189962,,,,,,,,,,0,,1,
309,4.5,0.004428436,,,,,,,,,,0,,1,
309,5.5,0.004518733,,,,,,,,,,0,,1,
309,6.5,0.004454495,,,,,,,,,,0,,1,
309,7.5,0.004518012,,,,,,,,,,0,,1,
309,8.5,0.004407631,,,,,,,,,,0,,1,
309,9.5,0.004146403,,,,,,,,,,0,,1,
309,10.5,0.004370131,,,,,,,,,,0,,1,
309,11.5,0.004705512,,,,,,,,,,0,,1,
309,12.5,0.00436958,,,,,,,,,,0,,1,
309,13.5,0.015009523135333337,,,,,,,,,,0,,0,
309,14.5,0.003374411,,,,,,,,,,0,,0,
309,15.5,0.003376318,,,,,,,,,,0,,0,
309,16.5,0.003377378,,,,,,,,,,0,,0,
309,17.5,0.003384411,,,,,,,,,,0,,0,
309,18.5,0.003368479,,,,,,,,,,0,,0,
309,19.5,0.003406106,,,,,,,,,,0,,0,
310,0.5,0.003448098,,,,,,,,,,0,,0,
310,1.5,0.003274412,,,,,,,,,,0,,0,
310,2.5,0.003345598,,,,,,,,,,0,,0,
310,3.5,0.003309708,,,,,,,,,,0,,0,
310,4.5,0.003352463,,,,,,,,,,0,,0,
310,5.5,0.003337251,,,,,,,,,,0,,0,
310,6.5,0.003367378,,,,,,,,,,0,,0,
310,7.5,0.003339836,,,,,,,,,,0,,0,
310,8.5,0.003363311,,,,,,,,,,0,,0,
310,9.5,0.003362294,,,,,,,,,,0,,0,
310,10.5,0.055257139,,,,,,,,,,0,,0,
310,11.5,-0.03359503,,,,,,,,,,0,,1,
310,12.5,0.004304496,,,,,,,,,,0,,1,
310,13.5,0.004452292,,,,,,,,,,0,,1,
310,14.5,0.004546402,,,,,,,,,,0,,1,
310,15.5,-0.009422393,,,,,,,,,,0,,1,
310,16.5,0.003360005,,,,,,,,,,0,,0,
310,17.5,0.002746658,,,,,,,,,,0,,0,
310,18.5,0.003425979,,,,,,,,,,0,,0,
310,19.5,0.003443733,,,,,,,,,,0,,0,
311,0.5,0.003449157,,,,,,,,,,0,,0,
311,1.5,0.003475895,,,,,,,,,,0,,0,
311,2.5,0.00330581,,,,,,,,,,0,,0,
311,3.5,0.003334793,,,,,,,,,,0,,0,
311,4.5,0.003347463,,,,,,,,,,0,,0,
311,5.5,0.003365683,,,,,,,,,,0,,0,
311,6.5,0.003372971,,,,,,,,,,0,,0,
311,7.5,0.003605301,,,,,,,,,,0,,0,
311,8.5,0.003331573,,,,,,,,,,0,,0,
311,9.5,0.003316743,,,,,,,,,,0,,0,
311,10.5,0.009171226,,,,,,,,,,0,,1,
311,11.5,0.003371997,,,,,,,,,,0,,1,
311,12.5,0.003494412,,,,,,,,,,0,,1,
311,13.5,0.003522209,,,,,,,,,,0,,1,
311,14.5,0.003682208,,,,,,,,,,0,,1,
311,15.5,0.003630556,,,,,,,,,,0,,1,
311,16.5,0.002391278,,,,,,,,,,0,,0,
311,17.5,0.003390725,,,,,,,,,,0,,0,
311,18.5,0.003417335,,,,,,,,,,0,,0,
311,19.5,0.003423988,,,,,,,,,,0,,0,
316,0.5,0.003404157,,,,,0,,,,0,,,,
316,1.5,0.003709708,,,,,0,,,,1,,,,
316,2.5,0.003598437,,,,,0,,,,1,,,,
316,3.5,0.00426208,,,,,1,,,,1,,,,
316,4.5,0.003769073,,,,,1,,,,1,,,,
316,5.5,0.003791191,,,,,1,,,,1,,,,
316,6.5,0.003051955,,,,,1,,,,1,,,,
316,7.5,0.003609963,,,,,1,,,,0,,,,
316,8.5,0.002547506,,,,,1,,,,0,,,,
316,9.5,0.003404581,,,,,0,,,,0,,,,
317,0.5,0.003440047,,,,,0,,,,,,,,0
317,1.5,0.003440471,,,,,0,,,,,,,,0
317,2.5,0.002966955,,,,,1,,,,,,,,0
317,3.5,-0.000687871,,,,,1,,,,,,,,0
317,4.5,0.00736089,,,,,1,,,,,,,,1
317,5.5,0.006653348,,,,,1,,,,,,,,1
317,6.5,0.007083051,,,,,0,,,,,,,,1
317,7.5,-0.002289394,,,,,0,,,,,,,,0
317,8.5,0.003390598,,,,,0,,,,,,,,0
317,9.5,0.003359242,,,,,0,,,,,,,,0
318,0.5,0.003418861,,,,,0,,,,,,,,0
318,1.5,0.006259366,,,,,1,,,,,,,,0
318,2.5,0.003398946,,,,,1,,,,,,,,0
318,3.5,0.021422226905666693,,,,,1,,,,,,,,1
318,4.5,0.003776996,,,,,1,,,,,,,,1
318,5.5,-0.01358387,,,,,1,,,,,,,,1
318,6.5,0.003418565,,,,,1,,,,,,,,0
318,7.5,0.00263937,,,,,0,,,,,,,,0
318,8.5,0.003353776,,,,,0,,,,,,,,0
318,9.5,0.003335217,,,,,0,,,,,,,,0
319,0.5,0.003418437,,,,,0,,,,,,,,0
319,1.5,0.022402861,,,,,0,,,,,,,,1
319,2.5,0.004113309,,,,,0,,,,,,,,1
319,3.5,0.004757885,,,,,1,,,,,,,,1
319,4.5,0.003036319,,,,,1,,,,,,,,1
319,5.5,0.00274132,,,,,1,,,,,,,,1
319,6.5,0.001802762,,,,,0,,,,,,,,1
319,7.5,-0.005632568,,,,,0,,,,,,,,1
319,8.5,0.003353564,,,,,0,,,,,,,,0
319,9.5,0.003355556,,,,,0,,,,,,,,0
322,0.5,0.003430089,,,0,,0,,,,,,,,
322,1.5,0.001465982,,,0,,0,,,,,,,,
322,2.5,0.0049528,,,0,,1,,,,,,,,
322,3.5,0.003752081,,,0,,1,,,,,,,,
322,4.5,-0.00685193,,,1,,1,,,,,,,,
322,5.5,0.005769663,,,1,,1,,,,,,,,
322,6.5,0.013556771,,,1,,1,,,,,,,,
322,7.5,0.003886996,,,0,,1,,,,,,,,
322,8.5,0.004055555,,,0,,0,,,,,,,,
322,9.5,0.003371276,,,0,,0,,,,,,,,
323,0.5,0.003361318,,,0,,0,,,,,,,,
323,1.5,0.009470166,,,0,,0,,,,,,,,
323,2.5,0.001661533,,,1,,0,,,,,,,,
323,3.5,0.001518906,,,1,,0,,,,,,,,
323,4.5,-0.000102321,,,1,,0,,,,,,,,
323,5.5,0.00197827,,,1,,1,,,,,,,,
323,6.5,0.001763058,,,1,,1,,,,,,,,
323,7.5,0.002178651,,,1,,1,,,,,,,,
323,8.5,0.004157886,,,1,,0,,,,,,,,
323,9.5,0.016648504,,,1,,0,,,,,,,,
324,0.5,0.003666742,,,,,,0,,,,,,0,
324,1.5,0.005225638,,,,,,1,,,,,,0,
324,2.5,-0.000775328,,,,,,1,,,,,,1,
324,3.5,0.006522459,,,,,,1,,,,,,1,
324,4.5,0.006171146,,,,,,1,,,,,,1,
324,5.5,0.006161824,,,,,,0,,,,,,1,
324,6.5,0.000734203,,,,,,0,,,,,,0,
324,7.5,0.003623098,,,,,,0,,,,,,0,
324,8.5,0.003603733,,,,,,0,,,,,,0,
324,9.5,0.003653013,,,,,,0,,,,,,0,
325,0.5,0.003590343,,,,,0,,0,,,,,,
325,1.5,0.006146146,,,,,0,,1,,,,,,
325,2.5,0.002863777,,,,,0,,1,,,,,,
325,3.5,0.002552845,,,,,1,,1,,,,,,
325,4.5,0.002474668,,,,,1,,1,,,,,,
325,5.5,0.005794197,,,,,1,,1,,,,,,
325,6.5,0.003456234,,,,,1,,0,,,,,,
325,7.5,0.004755215,,,,,0,,0,,,,,,
325,8.5,0.003521827,,,,,0,,0,,,,,,
325,9.5,0.00352975,,,,,0,,0,,,,,,
332,0.5,0.003082293,,,,0,,,,0,,0,,,
332,1.5,0.003081785,,,,0,,,,0,,0,,,
332,2.5,0.003289878,,,,1,,,,0,,0,,,
332,3.5,0.002985514,,,,1,,,,0,,0,,,
332,4.5,0.005685723,,,,1,,,,0,,0,,,
332,5.5,0.002891574,,,,1,,,,0,,0,,,
332,6.5,0.002969031,,,,1,,,,0,,0,,,
332,7.5,-0.010309044,,,,1,,,,1,,0,,,
332,8.5,0.0035542,,,,1,,,,1,,0,,,
332,9.5,0.003540344,,,,1,,,,1,,0,,,
332,10.5,0.014009440141333337,,,,1,,,,0,,0,,,
332,11.5,0.003082718,,,,1,,,,0,,0,,,
332,12.5,0.003073565,,,,1,,,,0,,0,,,
332,13.5,0.002997209,,,,1,,,,0,,0,,,
332,14.5,0.003221277,,,,1,,,,0,,0,,,
332,15.5,0.003058014,,,,0,,,,0,,0,,,
332,16.5,0.00305992,,,,0,,,,0,,0,,,
332,17.5,0.003038861,,,,0,,,,0,,0,,,
332,18.5,0.00303009,,,,0,,,,0,,0,,,
332,19.5,0.003075725,,,,0,,,,0,,0,,,
333,0.5,0.003669581,,,,,,0,,,0,0,,,
333,1.5,0.003662335,,,,,,0,,,0,0,,,
333,2.5,0.002876913,,,,,,0,,,0,0,,,
333,3.5,0.003509369,,,,,,0,,,0,0,,,
333,4.5,0.003501912,,,,,,0,,,0,0,,,
333,5.5,0.003549454,,,,,,0,,,0,0,,,
333,6.5,0.003532844,,,,,,0,,,0,0,,,
333,7.5,0.003522335,,,,,,0,,,0,0,,,
333,8.5,0.00392153,,,,,,0,,,0,0,,,
333,9.5,0.002671701,,,,,,0,,,0,0,,,
333,10.5,0.004398648,,,,,,0,,,1,0,,,
333,11.5,0.0035592,,,,,,0,,,1,0,,,
333,12.5,0.003945598,,,,,,1,,,1,0,,,
333,13.5,0.004474368,,,,,,1,,,1,0,,,
333,14.5,0.004553309,,,,,,1,,,0,0,,,
333,15.5,0.003665513,,,,,,0,,,0,0,,,
333,16.5,0.004056911,,,,,,0,,,0,0,,,
333,17.5,0.003557081,,,,,,0,,,0,0,,,
333,18.5,0.003548521,,,,,,0,,,0,0,,,
333,19.5,0.003550598,,,,,,0,,,0,0,,,
334,0.5,0.00275276,,,,,,0,,,,0,,,
334,1.5,0.002248523,,,,,,0,,,,0,,,
334,2.5,0.002648608,,,,,,0,,,,0,,,
334,3.5,0.002668862,,,,,,0,,,,0,,,
334,4.5,0.002686743,,,,,,0,,,,0,,,
334,5.5,0.002685938,,,,,,0,,,,0,,,
334,6.5,0.002673226,,,,,,0,,,,0,,,
334,7.5,0.0021106,,,,,,0,,,,0,,,
334,8.5,0.002758862,,,,,,0,,,,0,,,
334,9.5,0.002707252,,,,,,0,,,,0,,,
334,10.5,0.001874753,,,,,,0,,,,0,,,
334,11.5,0.004542292,,,,,,1,,,,0,,,
334,12.5,0.003275429,,,,,,1,,,,0,,,
334,13.5,0.003248014,,,,,,1,,,,0,,,
334,14.5,0.003238395,,,,,,1,,,,0,,,
334,15.5,0.002996489,,,,,,1,,,,0,,,
334,16.5,0.002994328,,,,,,1,,,,0,,,
334,17.5,0.003053396,,,,,,1,,,,0,,,
334,18.5,0.00231043,,,,,,1,,,,0,,,
334,19.5,0.002746955,,,,,,0,,,,0,,,
335,0.5,0.003571657,,,0,0,,0,,,,,,,
335,1.5,0.006748094,,,0,0,,1,,,,,,,
335,2.5,0.003626107,,,0,0,,1,,,,,,,
335,3.5,0.004375131,,,0,1,,1,,,,,,,
335,4.5,0.003742759,,,0,1,,1,,,,,,,
335,5.5,0.003767505,,,0,1,,1,,,,,,,
335,6.5,0.014160923077000023,,,1,1,,1,,,,,,,
335,7.5,0.004030301,,,1,1,,1,,,,,,,
335,8.5,0.004043225,,,1,1,,1,,,,,,,
335,9.5,0.002934031,,,1,1,,0,,,,,,,
335,10.5,0.004238309,,,1,1,,0,,,,,,,
335,11.5,0.004104538,,,1,0,,0,,,,,,,
335,12.5,0.004252758,,,1,0,,0,,,,,,,
335,13.5,-0.003441596,,,0,0,,0,,,,,,,
335,14.5,0.0035167,,,0,0,,0,,,,,,,
335,15.5,0.003493183,,,0,0,,0,,,,,,,
335,16.5,0.00345492,,,0,0,,0,,,,,,,
335,17.5,0.003491361,,,0,0,,0,,,,,,,
335,18.5,0.003477674,,,0,0,,0,,,,,,,
335,19.5,0.003480556,,,0,0,,0,,,,,,,
340,0.5,0.003585598,,,,0,,,0,,,,,,0
340,1.5,-0.001990284,,,,0,,,0,,,,,,1
340,2.5,0.005242884,,,,0,,,0,,,,,,1
340,3.5,0.005064791,,,,0,,,0,,,,,,1
340,4.5,0.005323011,,,,1,,,0,,,,,,1
340,5.5,0.005379282,,,,1,,,0,,,,,,1
340,6.5,0.008311439,,,,1,,,0,,,,,,1
340,7.5,0.005495935,,,,1,,,1,,,,,,1
340,8.5,0.005649875,,,,1,,,1,,,,,,1
340,9.5,0.005545935,,,,1,,,1,,,,,,1
340,10.5,0.005380723,,,,1,,,1,,,,,,1
340,11.5,0.005500426,,,,1,,,1,,,,,,1
340,12.5,0.000987254,,,,1,,,1,,,,,,1
340,13.5,0.005261062,,,,1,,,0,,,,,,1
340,14.5,0.005412672,,,,1,,,0,,,,,,1
340,15.5,0.008158685,,,,0,,,0,,,,,,1
340,16.5,0.003045853,,,,0,,,0,,,,,,0
340,17.5,0.00348064,,,,0,,,0,,,,,,0
340,18.5,0.003513267,,,,0,,,0,,,,,,0
340,19.5,0.003525513,,,,0,,,0,,,,,,0
341,0.5,0.003636233,,,,,,0,,0,,,,,0
341,1.5,-0.005035789,,,,,,0,,0,,,,,1
341,2.5,0.005798816,,,,,,0,,0,,,,,1
341,3.5,0.005933222,,,,,,0,,0,,,,,1
341,4.5,0.005693053,,,,,,1,,0,,,,,1
341,5.5,0.006280891,,,,,,1,,0,,,,,1
341,6.5,-0.013107261,,,,,,1,,0,,,,,1
341,7.5,0.007207204,,,,,,1,,1,,,,,1
341,8.5,0.007217712,,,,,,1,,1,,,,,1
341,9.5,0.00712661,,,,,,1,,1,,,,,1
341,10.5,0.004712037,,,,,,1,,1,,,,,0
341,11.5,0.017557613474333343,,,,,,1,,0,,,,,0
341,12.5,0.003963352,,,,,,1,,0,,,,,0
341,13.5,0.003152421,,,,,,0,,0,,,,,0
341,14.5,0.00348742,,,,,,0,,0,,,,,0
341,15.5,0.00350064,,,,,,0,,0,,,,,0
341,16.5,0.003504708,,,,,,0,,0,,,,,0
341,17.5,0.003495301,,,,,,0,,0,,,,,0
341,18.5,0.003518733,,,,,,0,,0,,,,,0
341,19.5,0.003564284,,,,,,0,,0,,,,,0
346,0.5,0.003592039,0,,0,0,,,,,,,,,
346,1.5,-0.00446651,0,,0,0,,,,,,,,,
346,2.5,0.006195298,0,,1,0,,,,,,,,,
346,3.5,0.005574028,0,,1,0,,,,,,,,,
346,4.5,0.005524197,0,,1,1,,,,,,,,,
346,5.5,0.005787375,0,,1,1,,,,,,,,,
346,6.5,0.00658623,1,,1,1,,,,,,,,,
346,7.5,0.005893519,1,,1,1,,,,,,,,,
346,8.5,0.005846527,1,,1,1,,,,,,,,,
346,9.5,0.006095214,1,,1,1,,,,,,,,,
346,10.5,0.006071612,1,,1,1,,,,,,,,,
346,11.5,0.006001358,1,,1,1,,,,,,,,,
346,12.5,0.005823561,1,,1,1,,,,,,,,,
346,13.5,-0.003357443,1,,0,1,,,,,,,,,
346,14.5,0.003739835,1,,0,1,,,,,,,,,
346,15.5,0.003620047,1,,0,1,,,,,,,,,
346,16.5,0.003653225,1,,0,0,,,,,,,,,
346,17.5,0.002275855,0,,0,0,,,,,,,,,
346,18.5,0.003487506,0,,0,0,,,,,,,,,
346,19.5,0.003474073,0,,0,0,,,,,,,,,
347,0.5,0.003593988,,0,,,,,,,0,,0,,
347,1.5,0.007004449,,0,,,,,,,0,,0,,
347,2.5,0.001180093,,0,,,,,,,1,,0,,
347,3.5,0.003640259,,0,,,,,,,1,,0,,
347,4.5,0.003666064,,0,,,,,,,1,,0,,
347,5.5,0.000827509,,0,,,,,,,1,,1,,
347,6.5,0.004014877,,0,,,,,,,1,,1,,
347,7.5,0.003589539,,0,,,,,,,1,,1,,
347,8.5,0.006497925,,0,,,,,,,1,,1,,
347,9.5,0.003565344,,1,,,,,,,1,,1,,
347,10.5,0.003587759,,1,,,,,,,1,,1,,
347,11.5,0.003580852,,1,,,,,,,1,,1,,
347,12.5,0.002237422,,0,,,,,,,1,,1,,
347,13.5,0.003616319,,0,,,,,,,1,,1,,
347,14.5,0.002895472,,0,,,,,,,0,,1,,
347,15.5,0.00356581,,0,,,,,,,0,,1,,
347,16.5,0.003309624,,0,,,,,,,0,,0,,
347,17.5,0.003521361,,0,,,,,,,0,,0,,
347,18.5,0.003517589,,0,,,,,,,0,,0,,
347,19.5,0.003536996,,0,,,,,,,0,,0,,
348,0.5,0.003648606,,0,,0,,,,,0,,,,
348,1.5,0.010498724,,1,,0,,,,,0,,,,
348,2.5,0.00342831,,1,,0,,,,,0,,,,
348,3.5,0.003817505,,1,,0,,,,,0,,,,
348,4.5,0.004941402,,1,,0,,,,,1,,,,
348,5.5,0.003968818,,1,,0,,,,,1,,,,
348,6.5,0.004091233,,1,,0,,,,,1,,,,
348,7.5,0.003502759,,1,,1,,,,,1,,,,
348,8.5,0.003949284,,1,,1,,,,,1,,,,
348,9.5,0.000354755,,0,,1,,,,,1,,,,
348,10.5,0.003684878,,0,,1,,,,,1,,,,
348,11.5,0.003546615,,0,,1,,,,,1,,,,
348,12.5,0.003632886,,0,,0,,,,,1,,,,
348,13.5,0.00221399,,0,,0,,,,,0,,,,
348,14.5,0.003518437,,0,,0,,,,,0,,,,
348,15.5,0.003539708,,0,,0,,,,,0,,,,
348,16.5,0.003538649,,0,,0,,,,,0,,,,
348,17.5,0.003512335,,0,,0,,,,,0,,,,
348,18.5,0.00353331,,0,,0,,,,,0,,,,
348,19.5,0.003548649,,0,,0,,,,,0,,,,
349,0.5,0.003668606,,,0,,,,,0,,,,0,
349,1.5,-0.014490564,,,0,,,,,0,,,,0,
349,2.5,0.001273991,,,0,,,,,1,,,,0,
349,3.5,0.004141954,,,0,,,,,1,,,,0,
349,4.5,0.004063606,,,0,,,,,1,,,,0,
349,5.5,0.003960683,,,0,,,,,1,,,,0,
349,6.5,0.003927166,,,0,,,,,1,,,,0,
349,7.5,0.003887505,,,0,,,,,1,,,,0,
349,8.5,0.003902759,,,0,,,,,1,,,,0,
349,9.5,0.003945471,,,0,,,,,1,,,,0,
349,10.5,-0.002908079,,,1,,,,,1,,,,0,
349,11.5,0.003946827,,,1,,,,,1,,,,0,
349,12.5,-0.005098204,,,1,,,,,1,,,,0,
349,13.5,0.004362419,,,1,,,,,1,,,,1,
349,14.5,0.004278309,,,1,,,,,1,,,,1,
349,15.5,0.004217377,,,1,,,,,1,,,,1,
349,16.5,0.011539570641666682,,,1,,,,,1,,,,1,
349,17.5,0.001110432,,,1,,,,,1,,,,0,
349,18.5,0.010587114336333331,,,1,,,,,1,,,,0,
349,19.5,0.015060921847333326,,,0,,,,,1,,,,0,
350,0.5,0.003514327,,,0,,,,,0,,,,0,
350,1.5,-0.008683877,,,0,,,,,0,,,,0,
350,2.5,0.004111742,,,0,,,,,1,,,,0,
350,3.5,-0.001507107,,,0,,,,,1,,,,0,
350,4.5,0.003324031,,,1,,,,,1,,,,0,
350,5.5,0.004399156,,,1,,,,,1,,,,0,
350,6.5,-0.006281253,,,1,,,,,1,,,,1,
350,7.5,0.004878732,,,1,,,,,1,,,,1,
350,8.5,0.004489707,,,1,,,,,1,,,,1,
350,9.5,0.004414411,,,1,,,,,1,,,,1,
350,10.5,0.00437369,,,1,,,,,1,,,,1,
350,11.5,0.004163648,,,1,,,,,1,,,,1,
350,12.5,0.004163818,,,1,,,,,1,,,,1,
350,13.5,0.005718011,,,1,,,,,1,,,,1,
350,14.5,0.008333261,,,0,,,,,1,,,,1,
350,15.5,0.004061106,,,0,,,,,1,,,,1,
350,16.5,0.018966933599666672,,,0,,,,,0,,,,1,
350,17.5,0.004101615,,,0,,,,,0,,,,1,
350,18.5,0.014292575,,,0,,,,,0,,,,0,
350,19.5,0.003495471,,,0,,,,,0,,,,0,
351,0.5,0.003408183,,0,,,,,0,,0,,0,,
351,1.5,0.003399115,,0,,,,,0,,0,,0,,
351,2.5,0.006817415,,0,,,,,0,,0,,1,,
351,3.5,0.003056955,,0,,,,,0,,0,,1,,
351,4.5,0.003298141,,0,,,,,0,,0,,1,,
351,5.5,0.002049456,,0,,,,,0,,1,,1,,
351,6.5,0.003258607,,0,,,,,0,,1,,1,,
351,7.5,0.00930826,,0,,,,,0,,1,,1,,
351,8.5,0.003705725,,0,,,,,1,,1,,1,,
351,9.5,0.007431652,,0,,,,,1,,1,,1,,
351,10.5,0.001912211,,1,,,,,1,,1,,1,,
351,11.5,0.003639073,,1,,,,,1,,1,,1,,
351,12.5,0.003467209,,1,,,,,1,,1,,0,,
351,13.5,0.003761149,,1,,,,,1,,0,,0,,
351,14.5,-1.80E-05,,1,,,,,1,,0,,0,,
351,15.5,0.003074285,,1,,,,,0,,0,,0,,
351,16.5,0.003347166,,0,,,,,0,,0,,0,,
351,17.5,0.003347123,,0,,,,,0,,0,,0,,
351,18.5,0.003311784,,0,,,,,0,,0,,0,,
351,19.5,0.003310852,,0,,,,,0,,0,,0,,
356,0.5,0.003559411,,,0,,,,,,,,0,,
356,1.5,0.003530471,,,0,,,,,,,,0,,
356,2.5,0.003560344,,,0,,,,,,,,0,,
356,3.5,0.003516954,,,0,,,,,,,,0,,
356,4.5,0.015220709692333361,,,1,,,,,,,,0,,
356,5.5,0.004443182,,,1,,,,,,,,0,,
356,6.5,0.005020554,,,1,,,,,,,,0,,
356,7.5,0.004495597,,,1,,,,,,,,1,,
356,8.5,0.004376995,,,1,,,,,,,,1,,
356,9.5,0.004384665,,,1,,,,,,,,1,,
356,10.5,0.004320343,,,1,,,,,,,,1,,
356,11.5,0.004411995,,,1,,,,,,,,1,,
356,12.5,0.00428208,,,1,,,,,,,,1,,
356,13.5,0.004278097,,,1,,,,,,,,1,,
356,14.5,0.003902632,,,1,,,,,,,,1,,
356,15.5,0.004330809,,,1,,,,,,,,0,,
356,16.5,0.004229962,,,1,,,,,,,,0,,
356,17.5,-0.008951758,,,1,,,,,,,,0,,
356,18.5,0.003446234,,,0,,,,,,,,0,,
356,19.5,0.003449284,,,0,,,,,,,,0,,
357,0.5,0.003605174,,,,0,,,,,,,,,0
357,1.5,-0.008513665,,,,0,,,,,,,,,1
357,2.5,0.005523689,,,,0,,,,,,,,,1
357,3.5,0.005593604,,,,0,,,,,,,,,1
357,4.5,0.005797756,,,,1,,,,,,,,,1
357,5.5,0.005830002,,,,1,,,,,,,,,1
357,6.5,0.006105722,,,,1,,,,,,,,,1
357,7.5,0.006109493,,,,0,,,,,,,,,1
357,8.5,0.013997618,,,,0,,,,,,,,,0
357,9.5,0.003572504,,,,0,,,,,,,,,0
358,0.5,0.003808394,,,0,,,,,,,0,,,
358,1.5,0.00348831,,,0,,,,,,,0,,,
358,2.5,0.003512717,,,0,,,,,,,0,,,
358,3.5,0.003520513,,,0,,,,,,,0,,,
358,4.5,0.003496064,,,0,,,,,,,0,,,
358,5.5,0.003496488,,,0,,,,,,,0,,,
358,6.5,0.003736572,,,0,,,,,,,0,,,
358,7.5,0.003509073,,,0,,,,,,,0,,,
358,8.5,0.003456361,,,0,,,,,,,0,,,
358,9.5,0.00350098,,,0,,,,,,,0,,,
358,10.5,0.014591388597000004,,,0,,,,,,,0,,,
358,11.5,0.004020428,,,1,,,,,,,0,,,
358,12.5,0.004007843,,,1,,,,,,,0,,,
358,13.5,0.003975428,,,1,,,,,,,0,,,
358,14.5,0.003894666,,,1,,,,,,,0,,,
358,15.5,0.003913267,,,1,,,,,,,0,,,
358,16.5,-0.000465498,,,0,,,,,,,0,,,
358,17.5,0.003471319,,,0,,,,,,,0,,,
358,18.5,0.003453819,,,0,,,,,,,0,,,
358,19.5,0.003506276,,,0,,,,,,,0,,,
359,0.5,0.003413479,,,,,,0,,,,,0,,
359,1.5,0.003403903,,,,,,0,,,,,1,,
359,2.5,0.003382209,,,,,,0,,,,,1,,
359,3.5,0.003708607,,,,,,1,,,,,1,,
359,4.5,0.003765132,,,,,,1,,,,,1,,
359,5.5,0.003677039,,,,,,1,,,,,1,,
359,6.5,0.003631869,,,,,,1,,,,,0,,
359,7.5,0.005190765,,,,,,1,,,,,0,,
359,8.5,0.003396954,,,,,,0,,,,,0,,
359,9.5,0.003392928,,,,,,0,,,,,0,,
362,0.5,0.003610471,,,,,,,0,,,,,0,
362,1.5,0.014395117441666659,,,,,,,1,,,,,0,
362,2.5,0.00409153,,,,,,,1,,,,,0,
362,3.5,0.018587443,,,,,,,1,,,,,1,
362,4.5,0.00340259,,,,,,,1,,,,,1,
362,5.5,-0.004682569,,,,,,,1,,,,,0,
362,6.5,-0.002982741,,,,,,,1,,,,,0,
362,7.5,0.003542377,,,,,,,0,,,,,0,
362,8.5,0.00354903,,,,,,,0,,,,,0,
362,9.5,0.003538733,,,,,,,0,,,,,0,
363,0.5,0.003525471,,,,,,,0,,0,,,,
363,1.5,0.013688889523999992,,,,,,,0,,0,,,,
363,2.5,0.003925937,,,,,,,1,,0,,,,
363,3.5,0.004267843,,,,,,,1,,0,,,,
363,4.5,0.005386825,,,,,,,1,,1,,,,
363,5.5,0.004360597,,,,,,,1,,1,,,,
363,6.5,0.00435619,,,,,,,1,,1,,,,
363,7.5,0.003157251,,,,,,,1,,0,,,,
363,8.5,-0.00761926,,,,,,,1,,0,,,,
363,9.5,0.003434369,,,,,,,0,,0,,,,
364,0.5,0.003377378,0,0,,,0,,,,,,,0,
364,1.5,0.011819866633333311,0,0,,,0,,,,,,,1,
364,2.5,0.003693395,0,0,,,0,,,,,,,1,
364,3.5,0.008604532,0,0,,,0,,,,,,,1,
