file,t_sec,P,y_Microwave_Consul_17_liters_CMS18BBHNA_127V_1200W_standby_4_5W__A0,y_LED_Lamp_Tashibra_TKl_06_127V_6W__B0,y_3_Speed_Fan_Mondial_V_45_127V_80W__K0,y_LED_monitor_AOC_m2470swd2_127V_26W_standby_0_5W__F0,y_Unknown_A1__A1,y_Universal_Charger_LVSUN_LS_PAB70_100V_240V_70W__J0,y_CRT_Monitor_Sony_CPD_17SF1_127V_216W_standby_10W__C0,y_Resistor_Ohmtec_200ohms_400W__L0,y_Hair_Dryer_GA_MA_Italy_Eleganza_2200_127V_1900W__V0,y_LED_Panel_Citiiaqua_DL_500_127V_13W__D0,y_Oil_Heater_Pelonis_NYLA_7_127V_1500W__Q0,y_Soldering_Smoke_Extractor_Toyo_TS_153_127V_23W__E0,y_Hair_Dryer_Super_4_0_SL_S04_127V_2000W__W0,y_Phone_Charger_Motorola_SA_390M_127V_50W__I0,y_Hair_Dryer_Parlux_330_BR_1_127V_2100W__Y0,y_Oil_Heater_Pelonis_NYLA_7_127V_1500W__R0,y_Soldering_Station_Weller_WLC100_127V_40W__H0,y_2_Speed_Impact_Drill_Bosch_47CV_127V_350W__O0,y_Phone_Charger_Asus_AD2037020_110V_240V_38W__G0,y_Hair_Dryer_Super_4_0_SL_S04_127V_2000W__X0,y_Incandescent_Lamp_Osram_Centra_A_CL_100_127V_100W__N0,y_Fan_Heater_Nilko_NK565_127V_1500W__T0,y_Microwave_Consul_CMS18BBHNA_127V_1200W__S0,y_2_Speed_Impact_Drill_Bosch_47CV_127V_350W__P0,y_AC_Adapter_Charger_Sony_PCG_61112L_127V_92W__M0,y_Hair_Dryer_GA_MA_Italy_Eleganza_2200_127V_1900W__U0,y_Hair_Dryer_Parlux_330_BR_1_127V_2100W__Z0,y_Unknown_B1__B1
Matlab_Data\Simulated\Sim_Ideal\2\2J0G0\Waveform20116.mat,0,2194.093648,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2J0W0\Waveform20117.mat,0,2318.861517,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2J0W0\Waveform20118.mat,0,2318.861517,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2J0W0\Waveform20119.mat,0,2318.861517,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2J0W0\Waveform20120.mat,0,2318.362818,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2J0W0\Waveform20121.mat,0,2318.362818,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2J0W0\Waveform20122.mat,0,2318.362818,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2J0W0\Waveform20123.mat,0,2318.860412,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2J0W0\Waveform20124.mat,0,2318.860412,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2J0W0\Waveform20125.mat,0,2318.860412,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2K0B0\Waveform20126.mat,0,1379.958156,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2K0B0\Waveform20127.mat,0,1379.324601,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2K0B0\Waveform20128.mat,0,1379.996184,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2K0B0\Waveform20129.mat,0,1379.958682,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2K0B0\Waveform20130.mat,0,1379.325094,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2K0B0\Waveform20131.mat,0,1379.99683,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2K0B0\Waveform20132.mat,0,1379.957762,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2K0B0\Waveform20133.mat,0,1379.324663,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2K0B0\Waveform20134.mat,0,1379.996624,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2K0X0\Waveform20135.mat,0,1395.300789,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2K0X0\Waveform20136.mat,0,1395.300789,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2K0X0\Waveform20137.mat,0,1395.300789,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2K0X0\Waveform20138.mat,0,1395.075196,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2K0X0\Waveform20139.mat,0,1395.075196,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2K0X0\Waveform20140.mat,0,1395.075196,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2K0X0\Waveform20141.mat,0,1395.300877,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2K0X0\Waveform20142.mat,0,1395.300877,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2K0X0\Waveform20143.mat,0,1395.300877,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2N0C0\Waveform20144.mat,0,632.4355936,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2N0C0\Waveform20145.mat,0,631.9754413,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2N0C0\Waveform20146.mat,0,632.4964927,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2N0C0\Waveform20147.mat,0,632.279582,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2N0C0\Waveform20148.mat,0,631.8190904,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2N0C0\Waveform20149.mat,0,632.3400166,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2N0C0\Waveform20150.mat,0,632.4356817,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2N0C0\Waveform20151.mat,0,631.9749335,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2N0C0\Waveform20152.mat,0,632.4957368,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2N0T0\Waveform20153.mat,0,761.5623116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2N0T0\Waveform20154.mat,0,761.5623116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2N0T0\Waveform20155.mat,0,761.5623116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2N0T0\Waveform20156.mat,0,760.9394279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2N0T0\Waveform20157.mat,0,760.9394279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2N0T0\Waveform20158.mat,0,760.9394279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2N0T0\Waveform20159.mat,0,761.5622793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2N0T0\Waveform20160.mat,0,761.5622793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2N0T0\Waveform20161.mat,0,761.5622793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2O0S0\Waveform20162.mat,0,674.5192234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2O0S0\Waveform20163.mat,0,674.5192234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2O0S0\Waveform20164.mat,0,674.5192234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2O0S0\Waveform20165.mat,0,674.1333404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2O0S0\Waveform20166.mat,0,674.1333404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2O0S0\Waveform20167.mat,0,674.1333404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2O0S0\Waveform20168.mat,0,674.5189366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2O0S0\Waveform20169.mat,0,674.5189366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2O0S0\Waveform20170.mat,0,674.5189366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2P0A1\Waveform20171.mat,0,381.6534332,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2P0A1\Waveform20172.mat,0,380.4116725,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2P0A1\Waveform20173.mat,0,380.3109292,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2P0A1\Waveform20174.mat,0,381.0775748,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2P0A1\Waveform20175.mat,0,380.8444967,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2P0A1\Waveform20176.mat,0,379.7361729,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2P0A1\Waveform20177.mat,0,381.2797375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2P0A1\Waveform20178.mat,0,381.0393834,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2P0A1\Waveform20179.mat,0,379.9385745,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2P0M0\Waveform20180.mat,0,990.7897317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2P0M0\Waveform20181.mat,0,988.9598231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2P0M0\Waveform20182.mat,0,988.4365252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2P0M0\Waveform20183.mat,0,990.5110679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2P0M0\Waveform20184.mat,0,988.6805293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2P0M0\Waveform20185.mat,0,988.1578176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2P0M0\Waveform20186.mat,0,990.7899889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2P0M0\Waveform20187.mat,0,988.9591291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2P0M0\Waveform20188.mat,0,988.4369108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2Q0O0\Waveform20189.mat,0,851.2475735,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2Q0O0\Waveform20190.mat,0,850.7693635,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2Q0O0\Waveform20191.mat,0,850.3622769,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2Q0O0\Waveform20192.mat,0,851.2475735,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2Q0O0\Waveform20193.mat,0,850.7693635,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2Q0O0\Waveform20194.mat,0,850.3622769,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2Q0O0\Waveform20195.mat,0,851.2475735,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2Q0O0\Waveform20196.mat,0,850.7693635,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2Q0O0\Waveform20197.mat,0,850.3622769,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2R0M0\Waveform20198.mat,0,1295.272809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2R0M0\Waveform20199.mat,0,1293.071438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2R0M0\Waveform20200.mat,0,1292.484874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2R0M0\Waveform20201.mat,0,1295.272809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2R0M0\Waveform20202.mat,0,1293.071438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2R0M0\Waveform20203.mat,0,1292.484874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2R0M0\Waveform20204.mat,0,1295.272809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2R0M0\Waveform20205.mat,0,1293.071438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2R0M0\Waveform20206.mat,0,1292.484874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2S0D0\Waveform20207.mat,0,407.7707338,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2S0D0\Waveform20208.mat,0,408.3142678,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2S0D0\Waveform20209.mat,0,407.9630317,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2S0D0\Waveform20210.mat,0,407.7707338,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2S0D0\Waveform20211.mat,0,408.3142678,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2S0D0\Waveform20212.mat,0,407.9630317,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2S0D0\Waveform20213.mat,0,407.7707338,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2S0D0\Waveform20214.mat,0,408.3142678,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2S0D0\Waveform20215.mat,0,407.9630317,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2T0U0\Waveform20216.mat,0,744.0768307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2T0U0\Waveform20217.mat,0,744.0768307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2T0U0\Waveform20218.mat,0,744.0768307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2T0U0\Waveform20219.mat,0,744.0768307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2T0U0\Waveform20220.mat,0,744.0768307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2T0U0\Waveform20221.mat,0,744.0768307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2T0U0\Waveform20222.mat,0,744.0768307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2T0U0\Waveform20223.mat,0,744.0768307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2T0U0\Waveform20224.mat,0,744.0768307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2V0U0\Waveform20225.mat,0,1533.624437,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2V0U0\Waveform20226.mat,0,1533.624437,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2V0U0\Waveform20227.mat,0,1533.624437,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2V0U0\Waveform20228.mat,0,1533.624437,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2V0U0\Waveform20229.mat,0,1533.624437,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2V0U0\Waveform20230.mat,0,1533.624437,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2V0U0\Waveform20231.mat,0,1533.624437,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2V0U0\Waveform20232.mat,0,1533.624437,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2V0U0\Waveform20233.mat,0,1533.624437,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2Y0E0\Waveform20234.mat,0,1082.931684,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2Y0E0\Waveform20235.mat,0,1083.35869,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2Y0E0\Waveform20236.mat,0,1083.346845,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2Y0E0\Waveform20237.mat,0,1082.51786,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2Y0E0\Waveform20238.mat,0,1083.359257,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2Y0E0\Waveform20239.mat,0,1082.361281,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\2\2Y0E0\Waveform20240.mat,0,1082.9315,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
