file,t_sec,P
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,205,159.77491760253906
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,210,159.8208770751953
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,215,159.04148864746094
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,220,157.96224975585938
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,225,158.05738830566406
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,230,158.02328491210938
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,235,158.04664611816406
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,240,158.0236358642578
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,245,158.04098510742188
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,250,158.0206756591797
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,255,158.02151489257812
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,260,157.94027709960938
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,265,157.98138427734375
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,270,157.85585021972656
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,275,157.71197509765625
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,280,157.93751525878906
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,285,157.92538452148438
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,290,158.03280639648438
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,295,157.95790100097656
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,300,157.97598266601562
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,305,158.01206970214844
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,310,157.90977478027344
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,315,157.91290283203125
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,320,158.06654357910156
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,325,157.98635864257812
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,330,157.96847534179688
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,335,157.97842407226562
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,340,158.0003204345703
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,345,157.95884704589844
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,350,157.9177246
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,355,157.9388427734375
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,360,157.9468994140625
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,365,157.84022521972656
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,370,157.98361206054688
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,375,158.04306030273438
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,380,157.8646697998047
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,385,157.8862762451172
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,390,157.9055633544922
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,395,157.9252471923828
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,400,157.85203552246094
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,405,157.94198608398438
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,410,157.9716033935547
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,415,157.9973145
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,420,157.83480834960938
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,425,157.88839721679688
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,430,157.99925231933594
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,435,157.85813903808594
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,440,157.9446563720703
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,445,157.9470672607422
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,450,158.0221405029297
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,455,157.95169067382812
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,460,157.97084045410156
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,465,158.00221252441406
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,470,157.95057678222656
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,475,157.8822479248047
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,480,157.9088897705078
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,485,157.94480895996094
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,490,157.9747314453125
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,495,157.95944213867188
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,500,157.9867706298828
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,505,157.96873474121094
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,510,157.79641723632812
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,515,157.93746948242188
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,520,157.95928955078125
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,525,157.87110900878906
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,530,157.85659790039062
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,535,157.83340454101562
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,540,158.0255126953125
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,545,158.07054138183594
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,550,158.0223388671875
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,555,157.9847869873047
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,560,158.0305633544922
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,565,157.9621582
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,570,157.94696044921875
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,575,158.00022888183594
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,580,157.80661010742188
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,585,157.9147491455078
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,590,157.75909423828125
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,595,157.84609985351562
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,600,157.95831298828125
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,605,158.04872131347656
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,610,157.90870666503906
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,615,158.05776977539062
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,620,157.9119415283203
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,625,157.9035645
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,630,157.9345245361328
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,635,157.9224853515625
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,640,157.87753295898438
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,645,157.8695831298828
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,650,157.85433959960938
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,655,157.78489685058594
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,660,157.6683807373047
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,665,157.7786407470703
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,670,157.94204711914062
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,675,157.6942138671875
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,680,347.2771301269531
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,685,663.5083008
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,690,657.7837524414062
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,695,654.0289306640625
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,700,651.2385864257812
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,705,647.1850586
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,710,644.7348633
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,715,643.7661133
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,720,643.0022583007812
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,725,642.1899414
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,730,641.3081665039062
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,735,640.5184936523438
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,740,640.9915161132812
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,745,641.2147827148438
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,750,640.6554565429688
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,755,640.2711791992188
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,760,640.0958251953125
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,765,640.3178711
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,770,640.4464111328125
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,775,640.4730224609375
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,780,640.7819824
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,785,641.0877075195312
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,790,641.1484985351562
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,795,642.9856567382812
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,800,643.5462036132812
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,805,643.7778930664062
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,810,643.7814941
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,815,643.3790283203125
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,820,643.3339844
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,825,643.3508301
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,830,644.1795043945312
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,835,644.0797729492188
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,840,644.1075439453125
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,845,643.6619873046875
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,850,643.7225952148438
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,855,643.4567260742188
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,860,643.4386596679688
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,865,643.2357177734375
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,870,642.9412231445312
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,875,643.3732299804688
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,880,643.9824829101562
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,885,643.9638061523438
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,890,643.6952514648438
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70006.mat,895,643.3848266601562
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,0,643.3956909179688
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,5,643.4215087890625
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,10,643.4202880859375
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,15,643.1586303710938
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,20,643.1032715
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,25,642.9729614257812
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,30,643.0304565429688
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,35,643.0911865234375
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,40,643.1642456054688
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,45,643.1285400390625
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,50,643.3227539
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,55,643.4383544921875
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,60,642.9395751953125
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,65,642.8812255859375
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,70,642.9915771484375
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,75,642.8564453
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,80,642.8242188
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,85,643.2359008789062
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,90,643.5429077148438
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,95,643.4098510742188
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,100,643.1030883789062
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,105,642.8237915039062
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,110,643.0615844726562
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,115,642.6785888671875
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,120,642.7681274414062
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,125,198.76629638671875
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,130,157.47918701171875
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,135,157.5571289
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,140,157.58058166503906
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,145,157.5014648
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,150,157.5941162109375
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,155,157.52952575683594
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,160,157.4985809326172
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,165,157.43618774414062
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,170,157.43179321289062
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,175,157.4440918
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,180,157.44300842285156
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,185,156.91262817382812
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,190,157.26780700683594
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,195,157.49014282226562
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,200,157.49533081054688
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,205,156.7637481689453
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,210,157.46002197265625
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,215,157.48463439941406
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,220,157.16395568847656
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,225,157.4271697998047
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,230,157.49794006347656
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,235,157.47445678710938
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,240,157.5407715
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,245,157.30357360839844
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,250,157.5072479248047
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,255,156.93264770507812
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,260,157.20582580566406
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,265,156.9730682373047
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,270,155.83856201171875
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,275,156.20831298828125
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,280,156.3687744140625
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,285,155.8238525390625
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,290,155.35922241210938
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,295,155.2025146484375
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,300,155.64784240722656
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,305,155.32327270507812
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,310,155.26409912109375
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,315,155.0756072998047
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,320,156.08261108398438
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,325,156.0935059
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,330,156.2679901123047
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,335,155.87522888183594
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,340,156.5121612548828
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,345,157.3071746826172
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,350,156.47250366210938
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,355,155.58746337890625
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,360,155.39768981933594
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,365,155.39138793945312
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,370,155.3450927734375
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,375,155.32669067382812
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,380,155.32582092285156
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,385,155.28663635253906
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,390,155.19534301757812
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,395,155.28738403320312
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,400,155.2140350341797
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,405,155.3847656
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,410,155.42457580566406
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,415,155.1719207763672
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,420,155.08091735839844
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,425,155.14820861816406
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,430,155.2365264892578
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,435,155.24960327148438
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,440,155.6691131591797
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,445,155.3398895263672
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,450,156.0423583984375
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,455,155.5121612548828
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,460,155.4596405029297
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,465,155.53463745117188
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,470,155.34909057617188
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,475,155.6295166015625
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,480,156.10455322265625
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,485,156.30528259277344
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,490,156.74154663085938
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,495,156.02261352539062
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,500,155.7493896484375
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,505,155.6566619873047
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,510,156.76954650878906
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,515,155.61354064941406
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,520,155.385498
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,525,155.63351440429688
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,530,155.35353088378906
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,535,156.4163818359375
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,540,156.0012664794922
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,545,155.2993164
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,550,155.2002410888672
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,555,155.1246337890625
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,560,155.5662841796875
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,565,155.33860778808594
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,570,155.3279571533203
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,575,155.2584991455078
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,580,155.27220153808594
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,585,155.29690551757812
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,590,155.35923767089844
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,595,155.26084899902344
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,600,155.69039916992188
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,605,156.21986389160156
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,610,155.45489501953125
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,615,155.38604736328125
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,620,155.42105102539062
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,625,155.32260131835938
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,630,155.45770263671875
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,635,155.29879760742188
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,640,155.30335998535156
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,645,155.2733917236328
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,650,156.1190643310547
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,655,156.28712463378906
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,660,156.2834930419922
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,665,156.78793334960938
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,670,155.66738891601562
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,675,155.22525024414062
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,680,155.1405487060547
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,685,156.04493713378906
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,690,156.37925720214844
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,695,155.38681030273438
Matlab_Data\Natural\7\7H2A2B2C2K2F2D2\Waveform70007.mat,700,155.54457092285156
